"hgnc_symbol"	"grouping_id"	"study_id"	"description"	"ensembl_gene_id"	"ensembl_version"
"FOXD1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000251493"	99
"FUT11"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000196968"	99
"GADD45A"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000116717"	99
"GBE1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000114480"	99
"GNA13"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000120063"	99
"GOSR2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000108433"	99
"GPI"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000105220"	99
"GPRIN3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000185477"	99
"HCFC1R1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000103145"	99
"HILPDA"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000135245"	99
"HK2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000159399"	99
"INSIG1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000186480"	99
"INSIG2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000125629"	99
"JMJD6"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000070495"	99
"KDM3A"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000115548"	99
"KDM4B"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000127663"	99
"KDM4C"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000107077"	99
"KIAA2013"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000116685"	99
"KLF4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000136826"	99
"KLF7"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000118263"	99
"KLHL24"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000114796"	99
"LARP6"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000166173"	99
"LCORL"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000178177"	99
"LOX"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000113083"	99
"MAFF"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000185022"	99
"MED6"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000133997"	99
"MIR210"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000199038"	99
"MXI1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000119950"	99
"NADSYN1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000172890"	99
"NAMPT"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000105835"	99
"NDRG1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000104419"	99
"NFIL3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000165030"	99
"OSMR"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000145623"	99
"P4HA1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000122884"	99
"P4HA2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000072682"	99
"PDK1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000152256"	99
"PEX13"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000162928"	99
"PFKFB3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000170525"	99
"PFKFB4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000114268"	99
"PGK1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000102144"	99
"PLIN2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000147872"	99
"PLOD2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000152952"	99
"PPFIA4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000143847"	99
"PPP1R15A"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000087074"	99
"PPP1R3C"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000119938"	99
"PRPSAP1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000161542"	99
"RBPJ"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000168214"	99
"RIOK3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000101782"	99
"RNASE4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000258818"	99
"RORA"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000069667"	99
"SCD"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000099194"	99
"SERGEF"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000129158"	99
"SLC2A3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000059804"	99
"SOD2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000112096"	99
"SPAG4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000061656"	99
"STARD4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000164211"	99
"STC2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000113739"	99
"STK4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000101109"	99
"TC2N"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000165929"	99
"THAP8"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000161277"	99
"TIPARP"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000163659"	99
"TMEM65"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000164983"	99
"TSLP"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000145777"	99
"VEGFA"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000112715"	99
"WDR54"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000005448"	99
"ZBTB25"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000089775"	99
